Column1,Column2,Open,High,Low ,Close,Volume
21/5/2021,4:00:00 PM,1.41557,1.416,1.41401,1.41538,8321
21/5/2021,8:00:00 PM,1.41538,1.41572,1.41403,1.41409,2238
23/5/2021,8:00:00 PM,1.41468,1.4157,1.41386,1.41398,6276
24/5/2021,12:00:00 AM,1.41397,1.4152,1.4136,1.41452,6744
24/5/2021,4:00:00 AM,1.41453,1.41714,1.41443,1.41672,10854
24/5/2021,8:00:00 AM,1.41674,1.41694,1.4111,1.41234,21547
24/5/2021,12:00:00 PM,1.41237,1.41677,1.41218,1.41463,16837
24/5/2021,4:00:00 PM,1.41463,1.41607,1.4146,1.41589,7110
24/5/2021,8:00:00 PM,1.41587,1.41599,1.41471,1.41548,4208
25/5/2021,12:00:00 AM,1.41549,1.41819,1.41524,1.41791,8809
25/5/2021,4:00:00 AM,1.4179,1.42107,1.41708,1.41861,14302
25/5/2021,8:00:00 AM,1.4186,1.4194,1.41497,1.41631,18466
25/5/2021,12:00:00 PM,1.41631,1.41716,1.41153,1.41221,24307
25/5/2021,4:00:00 PM,1.41223,1.41611,1.41177,1.41441,12303
25/5/2021,8:00:00 PM,1.41441,1.41511,1.41401,1.41424,9044
26/5/2021,12:00:00 AM,1.41424,1.41623,1.41408,1.41613,9333
26/5/2021,4:00:00 AM,1.41615,1.41715,1.41328,1.41426,11668
26/5/2021,8:00:00 AM,1.41428,1.41758,1.4138,1.41539,15604
26/5/2021,12:00:00 PM,1.41533,1.41674,1.41161,1.41286,21328
26/5/2021,4:00:00 PM,1.41286,1.4131,1.41119,1.4123,12155
26/5/2021,8:00:00 PM,1.41228,1.41249,1.41126,1.41149,4103
27/5/2021,12:00:00 AM,1.41146,1.41166,1.40913,1.41151,8307
27/5/2021,4:00:00 AM,1.41147,1.41366,1.41003,1.41227,15047
27/5/2021,8:00:00 AM,1.41227,1.4183,1.41141,1.41721,23310
27/5/2021,12:00:00 PM,1.41722,1.41956,1.4153,1.41712,30564
27/5/2021,4:00:00 PM,1.41714,1.42188,1.41686,1.42034,15446
27/5/2021,8:00:00 PM,1.42032,1.42083,1.41975,1.42028,4865
28/5/2021,12:00:00 AM,1.42029,1.42037,1.4182,1.41932,6756
28/5/2021,4:00:00 AM,1.4193,1.41996,1.4173,1.41891,14827
28/5/2021,8:00:00 AM,1.41891,1.42053,1.4154,1.41622,20298
28/5/2021,12:00:00 PM,1.41622,1.41916,1.4136,1.41875,35262
28/5/2021,4:00:00 PM,1.41874,1.41996,1.41865,1.41889,14496
28/5/2021,8:00:00 PM,1.41888,1.4195,1.41834,1.41834,2345
30/5/2021,8:00:00 PM,1.41793,1.41927,1.41788,1.4179,1550
31/5/2021,12:00:00 AM,1.41791,1.42003,1.41728,1.41961,6308
31/5/2021,4:00:00 AM,1.41963,1.41982,1.41745,1.41773,11695
31/5/2021,8:00:00 AM,1.41773,1.4185,1.41636,1.41829,17277
31/5/2021,12:00:00 PM,1.4183,1.42176,1.4166,1.42123,14532
31/5/2021,4:00:00 PM,1.42122,1.42125,1.41996,1.42056,7257
31/5/2021,8:00:00 PM,1.42057,1.42284,1.42025,1.42266,4170
1/6/2021,12:00:00 AM,1.42265,1.42491,1.42188,1.42369,10552
1/6/2021,4:00:00 AM,1.42367,1.4243,1.4212,1.42223,17519
1/6/2021,8:00:00 AM,1.42226,1.42249,1.41662,1.41695,23592
1/6/2021,12:00:00 PM,1.41693,1.4192,1.4155,1.41668,30595
1/6/2021,4:00:00 PM,1.41667,1.41702,1.41507,1.41513,9739
1/6/2021,8:00:00 PM,1.41512,1.41555,1.41452,1.41553,4364
2/6/2021,12:00:00 AM,1.41552,1.4164,1.41519,1.41594,6337
2/6/2021,4:00:00 AM,1.41596,1.41605,1.41283,1.41393,15494
2/6/2021,8:00:00 AM,1.41395,1.4147,1.41115,1.41405,25191
2/6/2021,12:00:00 PM,1.41403,1.4183,1.41387,1.41759,25952
2/6/2021,4:00:00 PM,1.41759,1.41799,1.41627,1.41707,10277
2/6/2021,8:00:00 PM,1.41705,1.41756,1.41658,1.41707,2486
3/6/2021,12:00:00 AM,1.41709,1.4179,1.41647,1.41693,4997
3/6/2021,4:00:00 AM,1.41692,1.41703,1.41431,1.41459,14493
3/6/2021,8:00:00 AM,1.41456,1.42026,1.41454,1.41867,32031
3/6/2021,12:00:00 PM,1.41867,1.41887,1.40915,1.4099,53183
3/6/2021,4:00:00 PM,1.40989,1.41078,1.40861,1.4107,14211
3/6/2021,8:00:00 PM,1.41069,1.4112,1.40987,1.41076,3114
4/6/2021,12:00:00 AM,1.41077,1.41102,1.40947,1.40969,8129
4/6/2021,4:00:00 AM,1.40973,1.41167,1.40827,1.41146,16311
4/6/2021,8:00:00 AM,1.41146,1.41317,1.41108,1.413,17440
4/6/2021,12:00:00 PM,1.41299,1.42002,1.41295,1.41732,42290
4/6/2021,4:00:00 PM,1.4173,1.41751,1.41549,1.41661,8875
4/6/2021,8:00:00 PM,1.4166,1.41671,1.41549,1.41553,1445
6/6/2021,8:00:00 PM,1.41544,1.41707,1.41474,1.41639,3045
7/6/2021,12:00:00 AM,1.41639,1.417,1.41385,1.41431,9078
7/6/2021,4:00:00 AM,1.41432,1.41491,1.4111,1.41347,15262
7/6/2021,8:00:00 AM,1.41346,1.41752,1.41177,1.41729,19811
7/6/2021,12:00:00 PM,1.41734,1.41851,1.41622,1.41768,23816
7/6/2021,4:00:00 PM,1.41768,1.41906,1.41765,1.41826,7437
7/6/2021,8:00:00 PM,1.41823,1.41837,1.4175,1.41753,6676
8/6/2021,12:00:00 AM,1.41755,1.41843,1.41578,1.41602,7331
8/6/2021,4:00:00 AM,1.41601,1.41649,1.41308,1.41386,13313
8/6/2021,8:00:00 AM,1.41385,1.41544,1.41281,1.41461,19766
8/6/2021,12:00:00 PM,1.41456,1.41584,1.41207,1.41461,27670
8/6/2021,4:00:00 PM,1.41461,1.41642,1.41432,1.41561,7478
8/6/2021,8:00:00 PM,1.41561,1.41565,1.41436,1.41487,2503
9/6/2021,12:00:00 AM,1.41485,1.41682,1.41475,1.41594,5384
9/6/2021,4:00:00 AM,1.41597,1.41823,1.41507,1.41723,10880
9/6/2021,8:00:00 AM,1.41725,1.4189,1.41644,1.41738,16016
9/6/2021,12:00:00 PM,1.41741,1.41749,1.4114,1.41232,24974
9/6/2021,4:00:00 PM,1.41232,1.41249,1.41096,1.41105,7712
9/6/2021,8:00:00 PM,1.41105,1.41168,1.41094,1.41107,2676
10/6/2021,12:00:00 AM,1.41108,1.41246,1.41094,1.41181,5789
10/6/2021,4:00:00 AM,1.41182,1.41182,1.4073,1.40875,16825
10/6/2021,8:00:00 AM,1.40874,1.411,1.40761,1.4101,26726
10/6/2021,12:00:00 PM,1.4101,1.41713,1.40842,1.41644,46118
10/6/2021,4:00:00 PM,1.41642,1.41758,1.41559,1.41675,10764
10/6/2021,8:00:00 PM,1.41674,1.4178,1.41607,1.417,5163
11/6/2021,12:00:00 AM,1.417,1.4179,1.41678,1.41784,7118
11/6/2021,4:00:00 AM,1.41783,1.41851,1.41598,1.41671,14670
11/6/2021,8:00:00 AM,1.41671,1.41701,1.41416,1.41514,24182
11/6/2021,12:00:00 PM,1.41515,1.41584,1.41046,1.41124,25575
11/6/2021,4:00:00 PM,1.41122,1.41172,1.40953,1.41158,9524
11/6/2021,8:00:00 PM,1.41159,1.41183,1.41028,1.41056,1697
13/6/2021,8:00:00 PM,1.40994,1.41188,1.40994,1.41173,2958
14/6/2021,12:00:00 AM,1.41172,1.41183,1.41048,1.41107,7155
14/6/2021,4:00:00 AM,1.41105,1.41161,1.40926,1.41017,13943
14/6/2021,8:00:00 AM,1.41018,1.41094,1.40699,1.4101,17912
14/6/2021,12:00:00 PM,1.41014,1.41237,1.40998,1.41149,21876
14/6/2021,4:00:00 PM,1.41147,1.41198,1.41059,1.41086,7078
14/6/2021,8:00:00 PM,1.41085,1.41123,1.41031,1.4109,8034
15/6/2021,12:00:00 AM,1.4109,1.41164,1.40989,1.41106,7609
15/6/2021,4:00:00 AM,1.41105,1.41286,1.41061,1.41154,13720
15/6/2021,8:00:00 AM,1.41154,1.41174,1.40341,1.40412,17816
15/6/2021,12:00:00 PM,1.40412,1.40943,1.40408,1.40723,23903
15/6/2021,4:00:00 PM,1.40724,1.4085,1.40702,1.40819,11709
15/6/2021,8:00:00 PM,1.4082,1.40855,1.40781,1.40804,4294
16/6/2021,12:00:00 AM,1.40803,1.40846,1.40761,1.40819,6082
16/6/2021,4:00:00 AM,1.40819,1.41229,1.40813,1.41174,15655
16/6/2021,8:00:00 AM,1.41173,1.41195,1.40986,1.4116,17631
16/6/2021,12:00:00 PM,1.41161,1.41324,1.40998,1.41084,18992
16/6/2021,4:00:00 PM,1.41083,1.41134,1.39954,1.39965,47486
16/6/2021,8:00:00 PM,1.39968,1.40007,1.39802,1.39886,11147
17/6/2021,12:00:00 AM,1.39887,1.4003,1.39705,1.39917,12902
17/6/2021,4:00:00 AM,1.39915,1.40085,1.39657,1.39742,21650
17/6/2021,8:00:00 AM,1.3974,1.39962,1.39336,1.39471,27749
17/6/2021,12:00:00 PM,1.39468,1.39622,1.39086,1.39151,31025
17/6/2021,4:00:00 PM,1.39152,1.3935,1.38955,1.39197,18331
17/6/2021,8:00:00 PM,1.39192,1.3939,1.39175,1.39374,4645
18/6/2021,12:00:00 AM,1.39375,1.3944,1.39253,1.39263,11624
18/6/2021,4:00:00 AM,1.3926,1.39277,1.38546,1.38897,21897
18/6/2021,8:00:00 AM,1.38896,1.39102,1.38695,1.38905,20635
18/6/2021,12:00:00 PM,1.38904,1.38909,1.37949,1.38156,49718
18/6/2021,4:00:00 PM,1.38156,1.38328,1.38078,1.38089,18106
18/6/2021,8:00:00 PM,1.38088,1.3813,1.37914,1.38003,5415
20/6/2021,8:00:00 PM,1.38068,1.38229,1.37948,1.38158,3720
21/6/2021,12:00:00 AM,1.38159,1.38289,1.37859,1.37941,15621
21/6/2021,4:00:00 AM,1.37946,1.38342,1.37893,1.3833,22335
21/6/2021,8:00:00 AM,1.38326,1.38875,1.38317,1.38763,27924
21/6/2021,12:00:00 PM,1.38766,1.39189,1.38665,1.39135,32918
21/6/2021,4:00:00 PM,1.39137,1.39366,1.39125,1.39316,14306
21/6/2021,8:00:00 PM,1.39316,1.39369,1.39236,1.39238,4284
22/6/2021,12:00:00 AM,1.39237,1.39249,1.39007,1.39131,7158
22/6/2021,4:00:00 AM,1.39129,1.39168,1.38777,1.38852,17784
22/6/2021,8:00:00 AM,1.38853,1.39087,1.386,1.39001,20076
22/6/2021,12:00:00 PM,1.39001,1.39302,1.38798,1.39199,24253
22/6/2021,4:00:00 PM,1.39197,1.39633,1.39189,1.39494,13432
22/6/2021,8:00:00 PM,1.39493,1.39558,1.39298,1.39488,4659
23/6/2021,12:00:00 AM,1.39486,1.39524,1.39237,1.393,9582
23/6/2021,4:00:00 AM,1.39301,1.39872,1.3924,1.39791,15609
23/6/2021,8:00:00 AM,1.39791,1.39838,1.39529,1.39713,21306
23/6/2021,12:00:00 PM,1.39715,1.40011,1.39578,1.39757,23346
23/6/2021,4:00:00 PM,1.39758,1.39799,1.39514,1.39582,10674
23/6/2021,8:00:00 PM,1.39584,1.39686,1.39564,1.39663,6223
24/6/2021,12:00:00 AM,1.39664,1.39679,1.39509,1.3955,9891
24/6/2021,4:00:00 AM,1.39548,1.39736,1.39483,1.3956,13429
24/6/2021,8:00:00 AM,1.39561,1.39863,1.39046,1.39109,29717
24/6/2021,12:00:00 PM,1.39109,1.39299,1.38892,1.39063,27697
24/6/2021,4:00:00 PM,1.39063,1.39361,1.39038,1.39352,13097
24/6/2021,8:00:00 PM,1.39352,1.39388,1.39157,1.39157,5093
25/6/2021,12:00:00 AM,1.39158,1.39351,1.39126,1.39291,6841
25/6/2021,4:00:00 AM,1.3929,1.3932,1.38984,1.39104,11688
25/6/2021,8:00:00 AM,1.39104,1.39174,1.38906,1.38957,15912
25/6/2021,12:00:00 PM,1.38957,1.39307,1.38914,1.38976,26348
25/6/2021,4:00:00 PM,1.38976,1.3908,1.38711,1.3889,9042
25/6/2021,8:00:00 PM,1.38889,1.38919,1.38762,1.38779,2361
27/6/2021,8:00:00 PM,1.38794,1.38959,1.38744,1.38957,3099
28/6/2021,12:00:00 AM,1.38958,1.38959,1.3876,1.38858,8416
28/6/2021,4:00:00 AM,1.38857,1.39393,1.38855,1.39259,13410
28/6/2021,8:00:00 AM,1.3926,1.39285,1.38862,1.389,15922
28/6/2021,12:00:00 PM,1.38904,1.39263,1.38817,1.38948,21249
28/6/2021,4:00:00 PM,1.38947,1.38948,1.38737,1.38739,8600
28/6/2021,8:00:00 PM,1.38741,1.3884,1.38705,1.38782,3462
29/6/2021,12:00:00 AM,1.38782,1.38802,1.38582,1.3865,6868
29/6/2021,4:00:00 AM,1.38652,1.38792,1.38542,1.3858,10999
29/6/2021,8:00:00 AM,1.38579,1.38644,1.38212,1.38267,20644
29/6/2021,12:00:00 PM,1.38268,1.38482,1.38137,1.38441,24834
29/6/2021,4:00:00 PM,1.3844,1.3853,1.38368,1.38504,7918
29/6/2021,8:00:00 PM,1.38502,1.3851,1.38319,1.38398,8996
30/6/2021,12:00:00 AM,1.38397,1.38602,1.38391,1.3852,6108
30/6/2021,4:00:00 AM,1.38521,1.38559,1.38191,1.38315,12264
30/6/2021,8:00:00 AM,1.38315,1.38726,1.38149,1.38672,23645
30/6/2021,12:00:00 PM,1.38675,1.38675,1.38043,1.38053,27168
30/6/2021,4:00:00 PM,1.38052,1.38344,1.37982,1.38328,11571
30/6/2021,8:00:00 PM,1.38331,1.38378,1.38262,1.38279,4578
1/7/2021,12:00:00 AM,1.3828,1.38292,1.38104,1.38185,9165
1/7/2021,4:00:00 AM,1.38185,1.38334,1.38051,1.38193,13886
1/7/2021,8:00:00 AM,1.38194,1.38342,1.37649,1.38092,27761
1/7/2021,12:00:00 PM,1.38093,1.38203,1.3762,1.37784,33445
1/7/2021,4:00:00 PM,1.37784,1.37795,1.37525,1.37575,9411
1/7/2021,8:00:00 PM,1.37574,1.37646,1.37515,1.37585,5576
2/7/2021,12:00:00 AM,1.37584,1.37729,1.37572,1.37676,8660
2/7/2021,4:00:00 AM,1.37675,1.3776,1.37436,1.37599,13645
2/7/2021,8:00:00 AM,1.37599,1.37669,1.37369,1.37414,17482
2/7/2021,12:00:00 PM,1.37414,1.37962,1.37313,1.37923,46775
2/7/2021,4:00:00 PM,1.37924,1.38444,1.37903,1.38348,10321
2/7/2021,8:00:00 PM,1.38349,1.38372,1.38244,1.38244,2233
4/7/2021,8:00:00 PM,1.38189,1.38369,1.38189,1.3831,3686
5/7/2021,12:00:00 AM,1.38309,1.3831,1.38167,1.3821,7347
5/7/2021,4:00:00 AM,1.3821,1.38478,1.38179,1.38472,13876
5/7/2021,8:00:00 AM,1.38471,1.38617,1.38453,1.38553,14816
5/7/2021,12:00:00 PM,1.38554,1.38563,1.38375,1.38524,11894
5/7/2021,4:00:00 PM,1.38523,1.38587,1.38429,1.38493,27875
5/7/2021,8:00:00 PM,1.3849,1.38582,1.38385,1.38529,5484
6/7/2021,12:00:00 AM,1.38529,1.38883,1.38511,1.38838,7985
6/7/2021,4:00:00 AM,1.38839,1.38981,1.38681,1.38705,17798
6/7/2021,8:00:00 AM,1.387,1.38735,1.3834,1.38546,21316
6/7/2021,12:00:00 PM,1.38544,1.38747,1.37874,1.37925,35066
6/7/2021,4:00:00 PM,1.37926,1.38076,1.37727,1.37989,11347
6/7/2021,8:00:00 PM,1.37989,1.38064,1.37934,1.38037,7258
7/7/2021,12:00:00 AM,1.38038,1.38058,1.37894,1.38005,10385
7/7/2021,4:00:00 AM,1.38006,1.38151,1.37861,1.38003,17222
7/7/2021,8:00:00 AM,1.38003,1.38355,1.37768,1.383,19065
7/7/2021,12:00:00 PM,1.383,1.38414,1.37537,1.37916,33239
7/7/2021,4:00:00 PM,1.37915,1.38174,1.37869,1.37989,21089
7/7/2021,8:00:00 PM,1.3799,1.38046,1.37955,1.37992,5240
8/7/2021,12:00:00 AM,1.37996,1.38015,1.37743,1.37827,10411
8/7/2021,4:00:00 AM,1.37828,1.37944,1.37598,1.37782,27166
8/7/2021,8:00:00 AM,1.37784,1.37938,1.37519,1.37604,44361
8/7/2021,12:00:00 PM,1.37604,1.37968,1.37414,1.37661,41380
8/7/2021,4:00:00 PM,1.37661,1.3785,1.37614,1.37847,16448
8/7/2021,8:00:00 PM,1.37846,1.3794,1.37725,1.37893,6335
9/7/2021,12:00:00 AM,1.37899,1.37943,1.37665,1.37797,14994
9/7/2021,4:00:00 AM,1.37797,1.37875,1.37552,1.37784,28378
9/7/2021,8:00:00 AM,1.37786,1.38244,1.37707,1.38169,40793
9/7/2021,12:00:00 PM,1.38171,1.38764,1.38166,1.384,42775
9/7/2021,4:00:00 PM,1.38404,1.38928,1.384,1.38911,18583
9/7/2021,8:00:00 PM,1.38913,1.39088,1.38911,1.38924,4328
11/7/2021,8:00:00 PM,1.38911,1.39008,1.38844,1.38982,4275
12/7/2021,12:00:00 AM,1.38982,1.39097,1.38844,1.38863,13902
12/7/2021,4:00:00 AM,1.38864,1.38938,1.3867,1.38755,20032
12/7/2021,8:00:00 AM,1.38756,1.388,1.38398,1.38436,30382
12/7/2021,12:00:00 PM,1.38435,1.3905,1.38387,1.3885,39784
12/7/2021,4:00:00 PM,1.38851,1.38853,1.38718,1.38835,10258
12/7/2021,8:00:00 PM,1.38834,1.38886,1.38805,1.38858,3947
13/7/2021,12:00:00 AM,1.38859,1.39051,1.38827,1.3898,12488
13/7/2021,4:00:00 AM,1.38981,1.38989,1.38623,1.38631,14630
13/7/2021,8:00:00 AM,1.38631,1.38641,1.38385,1.38494,17063
13/7/2021,12:00:00 PM,1.38494,1.38571,1.37998,1.38457,46045
13/7/2021,4:00:00 PM,1.38455,1.3856,1.38086,1.38116,17014
13/7/2021,8:00:00 PM,1.38116,1.3817,1.38045,1.38052,4574
14/7/2021,12:00:00 AM,1.38052,1.38239,1.38011,1.38192,15337
14/7/2021,4:00:00 AM,1.38192,1.38533,1.38151,1.38372,18649
14/7/2021,8:00:00 AM,1.38375,1.38759,1.38346,1.38591,24027
14/7/2021,12:00:00 PM,1.38591,1.38917,1.3848,1.38524,33930
14/7/2021,4:00:00 PM,1.38526,1.38672,1.38499,1.38574,11204
14/7/2021,8:00:00 PM,1.38572,1.38643,1.38556,1.38558,5539
15/7/2021,12:00:00 AM,1.38559,1.38575,1.38213,1.38336,13666
15/7/2021,4:00:00 AM,1.38335,1.38664,1.3813,1.3817,13441
15/7/2021,8:00:00 AM,1.3817,1.38988,1.3813,1.38717,26730
15/7/2021,12:00:00 PM,1.38717,1.38737,1.38383,1.38477,28786
15/7/2021,4:00:00 PM,1.38478,1.38514,1.38046,1.38242,12875
15/7/2021,8:00:00 PM,1.38241,1.38342,1.38201,1.38277,4514
16/7/2021,12:00:00 AM,1.38278,1.38393,1.38237,1.38386,10542
16/7/2021,4:00:00 AM,1.38386,1.38401,1.37909,1.3809,11879
16/7/2021,8:00:00 AM,1.3809,1.38617,1.37996,1.38124,18217
16/7/2021,12:00:00 PM,1.38124,1.3839,1.3772,1.37828,26960
16/7/2021,4:00:00 PM,1.37833,1.37889,1.37604,1.37611,11212
16/7/2021,8:00:00 PM,1.3761,1.37663,1.37565,1.37565,2195
18/7/2021,8:00:00 PM,1.37677,1.37706,1.37569,1.37629,3639
19/7/2021,12:00:00 AM,1.37631,1.37636,1.37467,1.37558,10990
19/7/2021,4:00:00 AM,1.37558,1.3761,1.3712,1.37224,15694
19/7/2021,8:00:00 AM,1.37227,1.37451,1.37001,1.3715,28898
19/7/2021,12:00:00 PM,1.3715,1.37248,1.3662,1.36895,47356
19/7/2021,4:00:00 PM,1.36893,1.36895,1.36545,1.3669,19230
19/7/2021,8:00:00 PM,1.36691,1.36791,1.36671,1.36684,4268
20/7/2021,12:00:00 AM,1.36685,1.36892,1.36606,1.36706,9889
20/7/2021,4:00:00 AM,1.36705,1.36727,1.36268,1.3637,18926
20/7/2021,8:00:00 AM,1.3637,1.36765,1.36062,1.36234,28436
20/7/2021,12:00:00 PM,1.36233,1.36248,1.35717,1.36133,29577
20/7/2021,4:00:00 PM,1.36135,1.3631,1.36121,1.36296,11038
20/7/2021,8:00:00 PM,1.36296,1.36343,1.36198,1.3634,6303
21/7/2021,12:00:00 AM,1.36339,1.3642,1.36063,1.36181,8677
21/7/2021,4:00:00 AM,1.36182,1.36193,1.35908,1.36086,13989
21/7/2021,8:00:00 AM,1.36086,1.36383,1.35958,1.36208,19913
21/7/2021,12:00:00 PM,1.3621,1.36941,1.3619,1.36933,23015
21/7/2021,4:00:00 PM,1.36932,1.37227,1.36832,1.37185,8457
21/7/2021,8:00:00 PM,1.37185,1.37199,1.37068,1.37115,3041
22/7/2021,12:00:00 AM,1.37114,1.37134,1.36904,1.37088,7490
22/7/2021,4:00:00 AM,1.37088,1.37579,1.37087,1.37403,12920
22/7/2021,8:00:00 AM,1.37405,1.37741,1.37143,1.37727,22221
22/7/2021,12:00:00 PM,1.37728,1.37869,1.37425,1.37462,28347
22/7/2021,4:00:00 PM,1.37462,1.37784,1.37398,1.37669,9343
22/7/2021,8:00:00 PM,1.37667,1.37761,1.37512,1.37722,3460
23/7/2021,12:00:00 AM,1.37722,1.37796,1.3756,1.37608,5855
23/7/2021,4:00:00 AM,1.37605,1.37659,1.37326,1.37429,12543
23/7/2021,8:00:00 AM,1.37431,1.3745,1.37196,1.37351,17992
23/7/2021,12:00:00 PM,1.37351,1.37725,1.37348,1.37492,23643
23/7/2021,4:00:00 PM,1.37492,1.37631,1.37479,1.37491,6612
23/7/2021,8:00:00 PM,1.3749,1.37516,1.37402,1.37449,1262
25/7/2021,8:00:00 PM,1.37503,1.37642,1.37491,1.37565,1894
26/7/2021,12:00:00 AM,1.37567,1.37577,1.37403,1.37476,8126
26/7/2021,4:00:00 AM,1.37476,1.37728,1.37366,1.37569,11915
26/7/2021,8:00:00 AM,1.37578,1.37992,1.3741,1.37941,16804
26/7/2021,12:00:00 PM,1.37944,1.38324,1.37732,1.38289,19605
26/7/2021,4:00:00 PM,1.38287,1.38333,1.38105,1.3822,6610
26/7/2021,8:00:00 PM,1.3822,1.38284,1.38159,1.38257,7062
27/7/2021,12:00:00 AM,1.38256,1.38312,1.38184,1.38275,5459
27/7/2021,4:00:00 AM,1.38276,1.38289,1.3777,1.37935,15999
27/7/2021,8:00:00 AM,1.37935,1.38024,1.37664,1.38014,22758
27/7/2021,12:00:00 PM,1.38017,1.38921,1.38012,1.38835,29379
27/7/2021,4:00:00 PM,1.38835,1.38941,1.38758,1.38848,7870
27/7/2021,8:00:00 PM,1.38848,1.38864,1.38763,1.38817,6946
28/7/2021,12:00:00 AM,1.38816,1.38895,1.38734,1.38743,5722
28/7/2021,4:00:00 AM,1.38746,1.38949,1.38633,1.38725,9233
28/7/2021,8:00:00 AM,1.38726,1.38946,1.38617,1.38795,15606
28/7/2021,12:00:00 PM,1.38793,1.38864,1.38446,1.38832,16260
28/7/2021,4:00:00 PM,1.38832,1.39109,1.3843,1.39078,21057
28/7/2021,8:00:00 PM,1.39077,1.39105,1.38999,1.39055,4370
29/7/2021,12:00:00 AM,1.39055,1.39292,1.38977,1.39267,6090
29/7/2021,4:00:00 AM,1.39267,1.39504,1.39245,1.39383,8583
29/7/2021,8:00:00 AM,1.39381,1.39698,1.39346,1.39624,12292
29/7/2021,12:00:00 PM,1.39628,1.39816,1.3951,1.39655,17815
29/7/2021,4:00:00 PM,1.39656,1.39707,1.39573,1.39633,5225
29/7/2021,8:00:00 PM,1.39636,1.39709,1.3957,1.39632,3563
30/7/2021,12:00:00 AM,1.39632,1.39634,1.39412,1.39423,7675
30/7/2021,4:00:00 AM,1.39423,1.3969,1.39341,1.39652,7428
30/7/2021,8:00:00 AM,1.39653,1.39832,1.39537,1.39559,13710
30/7/2021,12:00:00 PM,1.39559,1.39683,1.38903,1.3912,20066
30/7/2021,4:00:00 PM,1.39125,1.3913,1.38877,1.38978,7460
30/7/2021,8:00:00 PM,1.38979,1.39124,1.38943,1.38959,2875
1/8/2021,8:00:00 PM,1.38963,1.39037,1.38921,1.3895,1218
2/8/2021,12:00:00 AM,1.38952,1.39044,1.38861,1.3898,6915
2/8/2021,4:00:00 AM,1.38982,1.39297,1.3896,1.39173,7921
2/8/2021,8:00:00 AM,1.39172,1.39323,1.38931,1.38996,9542
2/8/2021,12:00:00 PM,1.38995,1.39181,1.38839,1.38849,21824
2/8/2021,4:00:00 PM,1.38848,1.38977,1.38753,1.38914,7640
2/8/2021,8:00:00 PM,1.38911,1.38929,1.38789,1.38906,3323
3/8/2021,12:00:00 AM,1.38905,1.39012,1.38866,1.38927,5850
3/8/2021,4:00:00 AM,1.38924,1.39216,1.38878,1.39129,9948
3/8/2021,8:00:00 AM,1.39129,1.39385,1.39063,1.39322,9438
3/8/2021,12:00:00 PM,1.39322,1.39322,1.38823,1.3905,22784
3/8/2021,4:00:00 PM,1.3905,1.39187,1.3904,1.39183,6219
3/8/2021,8:00:00 PM,1.39181,1.39185,1.39097,1.39167,3449
4/8/2021,12:00:00 AM,1.39166,1.39328,1.39,1.39247,5032
4/8/2021,4:00:00 AM,1.39247,1.39468,1.3921,1.39416,7350
4/8/2021,8:00:00 AM,1.39416,1.39426,1.3918,1.39277,9784
4/8/2021,12:00:00 PM,1.39278,1.39574,1.38998,1.39115,26455
4/8/2021,4:00:00 PM,1.39115,1.39118,1.3887,1.38871,7396
4/8/2021,8:00:00 PM,1.38872,1.38906,1.38849,1.38893,2923
5/8/2021,12:00:00 AM,1.38892,1.38975,1.38777,1.38903,5281
5/8/2021,4:00:00 AM,1.38903,1.39243,1.38719,1.3924,9746
5/8/2021,8:00:00 AM,1.39238,1.39459,1.39018,1.39245,23082
5/8/2021,12:00:00 PM,1.39253,1.39488,1.3899,1.3928,18979
5/8/2021,4:00:00 PM,1.39279,1.39379,1.39236,1.39311,5858
5/8/2021,8:00:00 PM,1.39306,1.39327,1.39255,1.3927,3189
6/8/2021,12:00:00 AM,1.3927,1.3929,1.39147,1.3921,4229
6/8/2021,4:00:00 AM,1.39208,1.39327,1.39097,1.39206,6006
6/8/2021,8:00:00 AM,1.39206,1.39299,1.39047,1.39169,9107
6/8/2021,12:00:00 PM,1.3917,1.39281,1.38608,1.38708,23285
6/8/2021,4:00:00 PM,1.38708,1.38812,1.38646,1.38771,4599
6/8/2021,8:00:00 PM,1.3877,1.38804,1.38693,1.38693,2391
8/8/2021,8:00:00 PM,1.38702,1.38841,1.38578,1.38663,9015
9/8/2021,12:00:00 AM,1.38662,1.38692,1.38546,1.38686,4936
9/8/2021,4:00:00 AM,1.38685,1.38902,1.38645,1.38652,6140
9/8/2021,8:00:00 AM,1.38646,1.38942,1.38502,1.38749,13000
9/8/2021,12:00:00 PM,1.38746,1.38892,1.38455,1.38507,16443
9/8/2021,4:00:00 PM,1.38506,1.38582,1.38406,1.38461,5182
9/8/2021,8:00:00 PM,1.38461,1.38495,1.38437,1.38465,2929
10/8/2021,12:00:00 AM,1.38465,1.38511,1.38357,1.38469,3735
10/8/2021,4:00:00 AM,1.38471,1.38606,1.38398,1.38521,7225
10/8/2021,8:00:00 AM,1.38521,1.38721,1.38512,1.3861,10039
10/8/2021,12:00:00 PM,1.38609,1.38681,1.38324,1.38377,14363
10/8/2021,4:00:00 PM,1.38378,1.38431,1.38272,1.38348,5614
10/8/2021,8:00:00 PM,1.38348,1.38412,1.38347,1.3835,3210
11/8/2021,12:00:00 AM,1.3835,1.38361,1.38192,1.38281,4044
11/8/2021,4:00:00 AM,1.38281,1.38329,1.38124,1.38163,6333
